KCPC2_CD, KCPC2_NM, CPC21_CD, CPC21_EN_NM, ISIC4_CD, ISIC4_KO_NM, ISIC4_EN_NM, KSIC10_CD, KSIC10_KO_NM, HS2017_CD, HS2017_KO_NM, HS2017_EN_NM
62227,비알코올음료 소매(전문 점포 소매),62226,"Specialized store retail trade services, of beverages",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62228,담배제품 소매(전문 점포 소매),62228,"Specialized store retail trade services, of tobacco products",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62229,기타 식품류 소매(전문 점포 소매),62229,"Specialized store retail trade services, of food products n.e.c.",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62231,실 및 섬유 소매(전문 점포 소매),62231,"Specialized store retail trade services, of yarn and fabrics",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62232,"가정용 린넨, 커튼, 레이스 및 가정용직물제품 소매(전문 점포 소매)",62232,"Specialized store retail trade services, of household linens, curtains, net curtains and diverse household articles of textile materials",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62233,"의류제품, 모피제품 및 의류액세서리 소매(전문 점포 소매)",62233,"Specialized store retail trade services, of articles of clothing, articles of fur and clothing accessories",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62234,신발류 소매(전문 점포 소매),62234,"Specialized store retail trade services, of footwear",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62241,가정용 가구 소매(전문 점포 소매),62241,"Specialized store retail trade services, of household furniture",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62242,"라디오, TV 등 비디오 및 오디오 장비 및 관련부품 도매, 오디오 및 비디오 디스크, 테이프 및 기타 기록된 물리 매체 도매(수수료 또는 계약에 의한 것 제외)",62242,"Specialized store retail trade services, of radio and television equipment and recorded audio and video disks and tapes",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62243,조명용품 소매(전문 점포 소매),62243,"Specialized store retail trade services, of articles for lighting",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62244,"가정용기기 소매(전문 점포 소매)(비디오, 오디오, 사진용 장비 제외)",62244,"Specialized store retail trade services, of household appliances",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62245,"식탁용 날붙이, 오지그릇, 유리제품, 도자기류 등 기타 가정용품 소매(전문 점포 소매)",62245,"Specialized store retail trade services, of miscellaneous household utensils, cutlery, crockery, glassware, china and pottery",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62246,"고리버들세공품, 코르크제품, 통제품 및 기타 목제품 소매(전문 점포 소매)",62246,"Specialized store retail trade services, of wickerwork, cork goods, cooper's ware and other wooden ware",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62251,"책, 신문, 잡지 및 문구 소매(전문 점포 소매)",62251,"Specialized store retail trade services, of books, newspapers, magazines and stationery",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62252,"사진, 광학 및 정밀기기 소매(전문 점포 소매)",62252,"Specialized store retail trade services, of photographic, optical and precision equipment",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62253,게임 및 장난감 소매(전문 점포 소매),62253,"Specialized store retail trade services, of games and toys",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62254,시계 및 귀금속 소매(전문 점포 소매),62254,"Specialized store retail trade services, of watches, clocks and jewellery",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62255,스포츠용품 소매(전문 점포 소매)(자전거 포함),62255,"Specialized store retail trade services, of sports goods (incl. bicycles)",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62256,가죽제품 및 여행용 액세서리 소매(전문 점포 소매),62256,"Specialized store retail trade services, of leather goods and travel accessories",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62259,기타 소비자용 잡화 소매(전문 점포 소매),62259,"Specialized store retail trade services, of miscellaneous consumer goods n.e.c.",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62261,건설자재 및 판유리 소매(전문 점포 소매),62261,"Specialized store retail trade services, of construction materials and flat glass",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62262,"장치물, 고정물 및 세라믹위생용품 소매(전문 점포 소매)",62262,"Specialized store retail trade services, of fittings, fixtures and ceramic sanitary fixtures",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62263,벽지 및 바닥재 소매(전문 점포 소매),62263,"Specialized store retail trade services, of wallpaper and floor coverings",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62264,페인트 등 도료 소매(전문 점포 소매),62264,"Specialized store retail trade services, of paints, varnishes and lacquers",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62265,철물 및 수공구 소매(전문 점포 소매),62265,"Specialized store retail trade services, of hardware and hand tools",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62271,산업용 기초화합물 및 합성수지 소매(전문 점포 소매),62271,"Specialized store retail trade services, of hardware and hand tools",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62272,화학비료 및 농약제품 소매(전문 점포 소매),62272,"Specialized store retail trade services, of fertilizers and agrochemical products",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62273,의약품 소매(전문 점포 소매),62273,"Specialized store retail trade services, of pharmaceutical products",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62274,의료용품 소매(전문 점포 소매),62274,"Specialized store retail trade services, of medical and orthopaedic goods",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62275,"향수류, 화장품 및 화장비누 소매(전문 점포 소매)",62275,"Specialized store retail trade services, of perfumery articles, cosmetic articles and toilet soaps",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
62276,세정제 소매(전문 점포 소매),62276,"Specialized store retail trade services, of cleaning materials",4330,완공 및 마무리 공사업,Building completion and finishing,42500,시설물 유지관리 공사업,871499,기타,Other
